fpl_code,player_uid,display_name,club_short_name,national_team,reached_round,elimination_date,wc_appearances,wc_minutes,return_to_training_date,fatigue_prior,notes,source,observed_at
215439,,Souček,WHU,Czech Republic,group,2026-06-24,3,136,,moderate,,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
214590,,Wan-Bissaka,WHU,DR Congo,r32,2026-07-01,4,355,,moderate,,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
213999,,Álvarez,WHU,Mexico,r16,2026-07-05,4,239,,moderate,join_token_subset;source_name_Edson_Alvarez,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
450070,,Summerville,WHU,Netherlands,r32,2026-06-29,4,253,,moderate,,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
613804,,Diouf,WHU,Senegal,r32,2026-07-01,3,170,,moderate,,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
429414,,Kalajdžić,WOL,Austria,r32,2026-07-02,3,76,,none,,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
431248,,Krejčí,WOL,Czech Republic,group,2026-06-24,3,270,,moderate,,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
231057,,Bellegarde,WOL,Haiti,group,2026-06-24,3,261,,moderate,,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
497949,,Møller Wolfe,WOL,Norway,qf,2026-07-11,5,431,,moderate,,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
149065,,José Sá,WOL,Portugal,r16,2026-07-06,,,,high,minutes_unconfirmed,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
184754,,Hee Chan,WOL,South Korea,group,2026-06-24,,,,moderate,minutes_unconfirmed,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
231480,,S.Bueno,WOL,Uruguay,group,2026-06-26,0,0,,none,join_token_subset;unused_cited_uruguay_match_logs;source_name_Santiago_Bueno,Premier League squad list https://www.premierleague.com/en/news/4676821/updated-premier-league-players-appearing-at-fifa-world-cup-2026-by-nation; FIFA final standings https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/final-tournament-standings; FotMob minutes https://www.fotmob.com/leagues/77/stats/season/24254/players/mins_played/world-cup; Premier League finalist notes https://www.premierleague.com/en/news/4679876/which-premier-league-players-will-win-the-2026-world-cup; targeted minute checks: https://www.givemesport.com/england-2026-world-cup-players-ranked-worst-best-football-soccer/ https://www.newsandstar.co.uk/news/26292262.dean-henderson-handed-first-world-cup-appearance-england/ https://last5games.com/players/kobbie-mainoo-37540234/ https://terrikon.com/en/football/players/33283; FPL bootstrap 20260721T171247Z; openfootball cross-check https://raw.githubusercontent.com/openfootball/worldcup.json/master/2026/worldcup.json,2026-07-21T17:21:28Z
